name;primary_fuel;capacity_mw;Year;Generation_GWh;longitude;latitude
Chanceaux-près-Loches;Biomass;1.021;2016;;;
Changé;Biomass;9.0;2016;;;
Chantonnay;Solar;1.30214;2016;1.78;;
Chantrigné;Wind;9.2;2016;;;
Chapelle-Vallon;Wind;24.0;2016;;;
Charleval;Solar;6.45692;2016;11.0;;
Charly-sur-Marne;Wind;22.0;2016;;;
Charmes;Hydro;1.5009;2016;6.04;;
Charmont-en-Beauce;Wind;30.0;2016;;;
Charmont-sous-Barbuise;Wind;24.0;2016;;;
Charritte-de-Bas;Hydro;9.4;2016;32.15;;
Charroux;Solar;1.36303;2016;1.86;;
Chartrettes;Hydro;3.0;2016;13.21;;
Chasseneuil-sur-Bonnieure;Solar;1.02277;2016;1.51;;
Chastel-Nouvel;Wind;12.0;2016;;;
Chatuzange-le-Goubet;Biomass;3.915;2016;;;
Chatuzange-le-Goubet;Solar;1.02274;2016;1.62;;
Chauché;Solar;1.10474;2016;1.52;;
Chaudanne;Hydro;24.3;2016;60.89;;
Chaudeyrac;Wind;1.7;2016;;;
Chaumont;Biomass;4.2;2016;;;
Chautagne;Hydro;90.0;2016;368.27;;
Chauvé;Wind;12.0;2016;;;
Chelers;Wind;18.0;2016;;;
Chemillé-Melay;Solar;1.62249;2016;2.25;;
Chermisey;Wind;8.0;2016;;;
Chervey;Wind;12.5;2016;;;
Chevalet;Solar;5.5;2016;8.72;;
Chevenoz;Hydro;1.77;2016;5.0;;
Chicheboville;Wind;12.0;2016;;;
Cholet;Solar;1.47341;2016;2.05;;
Château Solar III;Solar;8.7;2016;15.06;;
Château-Arnoux-Saint-Auban;Solar;9.8;2016;15.63;;
Château-Chinon (Campagne);Hydro;6.26;2016;14.7;;
Château-Guibert;Hydro;1.6;2016;4.52;;
Château-Porcien;Wind;10.0;2016;;;
Châteaulin;Wind;10.0;2016;;;
Châteaurenard;Solar;7.0;2016;11.6;;
Châteaurenard;Solar;1.31564;2016;2.02;;
Châtel-Montagne;Hydro;8.8;2016;23.07;;
Châtellerault;Hydro;2.4;2016;9.7;;
Châtellerault;Solar;1.15396;2016;1.58;;
Châtelus-le-Marcheix;Hydro;10.236;2016;26.01;;
Châtres;Wind;7.5;2016;;;
Chépy;Wind;4.4;2016;;;
Chéry;Wind;13.9;2016;;;
Chézery-Forens;Hydro;1.4;2016;3.18;;
Chézy;Biomass;1.2;2016;;;
Cierp-Gaud;Hydro;11.0;2016;36.5;;
Civray;Wind;20.0;2016;;;
Cize Bolozon;Hydro;23.0;2016;76.42;;
Clairac;Hydro;1.5;2016;4.89;;
Clamanges;Wind;10.02;2016;;;
Clamart;Solar;1.02378;2016;1.47;;
Clamecy;Wind;12.336;2016;;;
Clermont-Ferrand;Solar;4.90851;2016;7.19;;
Clermont-Ferrand;Biomass;18.62;2016;;;
Clermont-l'Hérault;Solar;1.50592;2016;2.36;;
Clisson;Solar;1.24823;2016;1.72;;
Clitourps;Wind;3.3;2016;;;
Cléon;Solar;4.926;2016;7.14;;
Clérac;Biomass;1.2;2016;;;
Cocquerel;Wind;12.0;2016;;;
Coiselet;Hydro;41.0;2016;127.33;;
Collorec;Wind;8.4;2016;;;
Colmar;Solar;1.58379;2016;2.17;;
Colomiers;Solar;3.65295;2016;5.82;;
Combrée;Biomass;1.063;2016;;;
Concarneau;Biomass;2.895;2016;;;
Condom;Solar;10.35593;2016;17.66;;
Conilhac-Corbières;Wind;16.7;2016;;;
Conilhac-de-la-Montagne;Wind;17.0;2016;;;
Conteville;Wind;4.0;2016;;;
Contreuve;Wind;12.0;2016;;;
Coole;Wind;12.0;2016;;;
Coquelles;Wind;2.4;2016;;;
Corbières;Solar;1.32836;2016;1.91;;
Corcoué-sur-Logne;Solar;2.4899;2016;3.62;;
Coren;Wind;15.0;2016;;;
Cormainville;Wind;60.0;2016;;;
Cormont;Wind;9.2;2016;;;
Corneilla-del-Vercol;Solar;1.84322;2016;3.36;;
Cornimont;Hydro;4.615;2016;10.72;;
Corpe;Wind;11.05;2016;;;
Corroy;Wind;17.0;2016;;;
Corte;Solar;1.35635;2016;2.26;;
Coti-Chiavari;Solar;2.26924;2016;4.04;;
Cotignac;Solar;3.89115;2016;6.43;;
Couffé;Wind;10.19;2016;;;
Coulon;Solar;1.44682;2016;1.97;;
Coulonges-Thouarsais;Wind;12.3;2016;;;
Coulours;Wind;10.0;2016;;;
Coume;Wind;10.0;2016;;;
Coupelle-Vieille;Wind;20.0;2016;;;
Coupéville;Wind;9.3;2016;;;
Courcelles-sur-Aire;Wind;20.0;2016;;;
Courdemanges;Wind;6.9;2016;;;
Courgis;Wind;12.0;2016;;;
Cournon-d'Auvergne;Solar;1.72445;2016;2.24;;
Courtisols;Solar;1.19304;2016;1.61;;
Couteuges;Solar;10.38721;2016;16.46;;
Couëron;Biomass;6.3;2016;;;
Coyecques;Wind;8.2;2016;;;
Crampagna;Hydro;1.18;2016;4.2;;
Crennes-sur-Fraubée;Wind;10.0;2016;;;
Creutzwald;Wind;10.0;2016;;;
Criel-sur-Mer;Wind;14.82;2016;;;
Criquiers;Wind;6.6;2016;;;
Crissey;Hydro;1.3;2016;3.14;;
Croix-de-Metz;Gas;413.0;2016;;;
Croixrault;Wind;2.3;2016;;;
Cros-de-Géorand;Wind;10.26;2016;;;
Cruas;Wind;6.0;2016;;;
Cruas;Solar;3.90128;2016;6.17;;
Crucey-Villages;Solar;24.02204;2016;34.51;;
Cruguel;Wind;12.0;2016;;;
Cruscades;Wind;11.5;2016;;;
Crèvecoeur-le-Grand;Wind;12.0;2016;;;
Crédin;Wind;20.4;2016;;;
Crépy-en-Valois;Biomass;3.35;2016;;;
Créquy;Wind;20.25;2016;;;
Cubelles;Hydro;1.72;2016;6.82;;
Cuges-les-Pins;Solar;7.72742;2016;13.76;;
Cuincy;Solar;11.91035;2016;18.32;;
Cuq;Wind;12.0;2016;;;
Curbans;Solar;26.36344;2016;39.15;;
Curières;Solar;1.13499;2016;1.66;;
Cusset;Biomass;1.065;2016;;;
Cusset-Jonage;Hydro;85.0;2016;232.92;;
Cuxac-Cabardès;Wind;12.0;2016;;;
Cuxac-Cabardès;Hydro;1.725;2016;4.87;;
DAMPIERRE;Nuclear;3560.0;2016;;;
DIRINON;Oil;170.0;2016;;;
DK6;Gas;796.0;2016;;;
DONZERE MONDRAGON;Hydro;348.0;2016;554.81;;
Damazan;Solar;1.90716;2016;2.91;;
Damery;Wind;11.4;2016;;;
Dannes;Biomass;1.56;2016;;;
Dargies;Wind;12.0;2016;;;
Daumazan-sur-Arize;Solar;10.45652;2016;16.76;;
Dehlingen;Wind;12.0;2016;;;
Delouze-Rosières;Wind;24.0;2016;;;
Derval;Wind;17.0;2016;;;
Destry;Wind;12.0;2016;;;
Digoin;Solar;2.35214;2016;3.29;;
Dijon;Solar;1.08662;2016;1.45;;
Dijon;Biomass;9.02;2016;;;
Dinéault;Wind;1.2;2016;;;
Dio-et-Valquières;Wind;11.97;2016;;;
Diou;Solar;12.05204;2016;18.26;;
Dirinon;Wind;1.7;2016;;;
Distré;Solar;2.21506;2016;3.11;;
Dohem;Wind;8.0;2016;;;
Domart-en-Ponthieu;Wind;10.0;2016;;;
Domène;Hydro;3.2;2016;12.34;;
Domérat;Solar;5.0;2016;7.43;;
Doncourt-lès-Longuyon;Wind;6.0;2016;;;
Donzère;Biomass;1.9;2016;;;
Douchy-les-Mines;Biomass;6.37;2016;;;
Doudelainville;Wind;10.0;2016;;;
Draguignan;Solar;1.6402;2016;2.75;;
Drambon;Biomass;1.415;2016;;;
Droupt-Saint-Basle;Wind;12.3;2016;;;
Droupt-Sainte-Marie;Wind;12.3;2016;;;
Ducey;Hydro;1.6;2016;5.17;;
Ducos;Solar;8.75322;2016;19.4;;
Dunkerque;Biomass;7.15;2016;;;
Duppigheim;Solar;1.02351;2016;1.4;;
Durance;Solar;11.78586;2016;20.33;;
EMILE HUCHET;Gas;826.0;2016;;;
EMILE HUCHET;Coal;995.0;2016;;;
Eaucourt-sur-Somme;Wind;10.0;2016;;;
Eauze;Solar;1.27649;2016;1.91;;
Ebersheim;Solar;1.09706;2016;1.46;;
Eget;Hydro;37.3;2016;101.12;;
Eguzon;Hydro;72.0;2016;204.48;;
Elne;Solar;2.45584;2016;4.41;;
Embrun;Solar;1.04187;2016;1.53;;
En Fayole;Solar;6.7;2016;9.97;;
Enchanet;Hydro;35.0;2016;98.78;;
Ennezat;Solar;1.5437;2016;2.11;;
Entraigues-sur-la-Sorgue;Biomass;1.67;2016;;;
Entraygues-sur-Truyère;Hydro;12.1;2016;43.03;;
Erbray;Wind;11.5;2016;;;
Ervillers;Wind;6.0;2016;;;
Escamps;Wind;4.1;2016;;;
Eschau;Hydro;1.125;2016;3.84;;
Esclavolles-Lurey;Wind;14.0;2016;;;
Esnouveaux;Wind;10.0;2016;;;
Esparron-de-Verdon;Solar;16.2137;2016;27.69;;
Espeyrac;Hydro;1.95;2016;7.53;;
Espinasses;Solar;4.48481;2016;7.05;;
Esquay-sur-Seulles;Biomass;1.432;2016;;;
Esquennoy;Wind;12.0;2016;;;
Estézargues;Solar;12.03533;2016;20.95;;
Euvy;Wind;27.5;2016;;;
Eygliers;Hydro;25.0;2016;68.15;;
Eymeux;Solar;1.0884;2016;1.59;;
Eymoutiers;Hydro;4.28;2016;10.67;;
FESSENHEIM;Hydro;175.0;2016;513.8;;
FESSENHEIM;Nuclear;1760.0;2016;;;
FLAMANVILLE;Nuclear;2660.0;2016;;;
Fabrègues;Solar;2.26811;2016;3.79;;
Falleron;Wind;11.5;2016;;;
Familly;Wind;10.2;2016;;;
Fargues-sur-Ourbise;Solar;5.04464;2016;8.5;;
Fauquembergues;Wind;31.35;2016;;;
FAUX;Solar;11.5;2016;18.65;;
Faux-la-Montagne;Hydro;2.3;2016;8.67;;
Fel;Biomass;1.095;2016;;;
Feldkirch;Solar;2.02255;2016;2.83;;
Feldkirch A;Solar;5.0;2016;7.24;;
Felletin;Hydro;2.1;2016;6.07;;
Felletin;Biomass;3.49;2016;;;
Ferme Du Plateau;Solar;10.0;2016;15.19;;
Ferrassières;Solar;3.274;2016;5.23;;
Ferrière-et-Lafolie;Wind;12.0;2016;;;
Feux;Biomass;1.067;2016;;;
Fiefs;Wind;12.8;2016;;;
Fiennes;Wind;11.5;2016;;;
Fienvillers;Wind;8.35;2016;;;
Fierville-Bray;Wind;20.0;2016;;;
Figanières;Solar;12.26303;2016;21.84;;
Fillières;Wind;10.0;2016;;;
Fillé;Solar;4.5;2016;6.58;;
Filstroff;Solar;1.73249;2016;2.3;;
Fitou;Wind;22.1;2016;;;
Flammerécourt;Wind;10.0;2016;;;
Flassans-sur-Issole;Solar;1.41573;2016;2.2;;
Flavin;Solar;1.2025;2016;1.77;;
Flavin;Wind;10.0;2016;;;
Florensac;Solar;1.019;2016;1.71;;
Foix;Hydro;6.24;2016;19.05;;
Folelli;Solar;12.0;2016;23.59;;
Fonroche;Solar;4.0;2016;6.38;;
Fontaine-Mâcon;Wind;12.3;2016;;;
Fontan;Hydro;8.5;2016;28.61;;
Fontenay-sur-Mer;Biomass;2.376;2016;;;
Fontenet;Solar;11.98302;2016;19.38;;
Fontenilles;Solar;7.16417;2016;11.83;;
Fontienne;Solar;10.4;2016;17.4;;
Fontpédrouse;Hydro;10.0;2016;24.51;;
Fontsalive;Solar;4.8;2016;7.78;;
Fort-de-France;Biomass;6.6;2016;;;
Fort-de-France;Solar;7.10742;2016;15.73;;
Fortel-en-Artois;Wind;11.4;2016;;;
Fos;Hydro;10.6;2016;31.83;;
Fos-sur-Mer;Solar;1.73715;2016;3.1;;
Fos-sur-Mer;Wind;14.0;2016;;;
Fos-sur-Mer;Biomass;40.462;2016;;;
Fougerolles-du-Plessis;Solar;3.23085;2016;4.72;;
Fougères;Solar;2.29573;2016;3.25;;
Fouju;Biomass;1.672;2016;;;
Foulcrey;Wind;13.2;2016;;;
Fourchambault;Biomass;3.26;2016;;;
Fraisse-sur-Agout;Wind;23.0;2016;;;
Framerville-Rainecourt;Wind;12.0;2016;;;
Francastel;Wind;12.0;2016;;;
Francheville;Wind;14.7;2016;;;
Freigné;Wind;9.2;2016;;;
Fresnes-Tilloloy;Wind;10.0;2016;;;
Fresnes-en-Saulnois;Wind;11.9;2016;;;
Fresnoy-Folny;Biomass;2.001;2016;;;
Fresnoy-le-Grand;Wind;13.8;2016;;;
Fressenneville;Wind;23.92;2016;;;
Freycenet-la-Tour;Wind;12.0;2016;;;
Freyssenet;Wind;10.6;2016;;;
Froidfond;Wind;6.0;2016;;;
Frontignan;Solar;3.57087;2016;5.91;;
Fruges;Wind;43.1;2016;;;
Fréjus;Solar;2.10751;2016;3.76;;
Frénouville;Wind;12.0;2016;;;
Frévent;Wind;8.0;2016;;;
Fumel;Hydro;7.0;2016;26.55;;
Fuveau;Solar;5.03936;2016;8.69;;
Fère-Champenoise;Solar;1.07943;2016;1.44;;
Fécamp;Wind;4.7;2016;;;
Féniers;Solar;4.314;2016;6.17;;
GENISSIAT;Hydro;420.0;2016;1292.28;;
GENNEVILLIERS 1;Gas;203.0;2016;;;
GERSTHEIM;Hydro;140.5;2016;412.51;;
GOLFECH;Nuclear;2620.0;2016;;;
GRAND MAISON;Hydro;1690.0;2016;5676.18;;
GRAVELINES;Nuclear;5460.0;2016;;;
Gaillac;Solar;5.71737;2016;9.19;;
Gaillac;Hydro;6.2;2016;21.04;;
Gamaches;Wind;11.5;2016;;;
Gambsheim;Hydro;1.1;2016;3.75;;
Gap;Solar;3.26741;2016;4.91;;
Garcelles-Secqueville;Wind;12.0;2016;;;
Gardanne;Solar;10.07774;2016;17.43;;
Garein;Solar;6.00188;2016;10.27;;
Gargilesse-Dampierre;Hydro;9.0;2016;32.38;;
Garons;Solar;1.86337;2016;3.06;;
Garrosse;Solar;8.46082;2016;14.48;;
Gavray;Wind;2.0;2016;;;
Geloux;Solar;7.26595;2016;12.45;;
Gennetines;Solar;12.12215;2016;18.37;;
Gentioux-Pigerolles;Solar;1.09656;2016;1.49;;
Ger;Wind;8.2;2016;;;
Germ;Hydro;3.1;2016;11.01;;
Germinon;Wind;75.0;2016;;;
Ghisonaccia;Solar;1.2234;2016;1.99;;
Ghisonaccia;Solar;12.0;2016;23.32;;
Giat;Solar;1.01903;2016;1.39;;
Gignac;Hydro;3.2;2016;10.73;;
Ginasservis;Solar;11.0874;2016;19.94;;
Ginestas;Solar;6.8;2016;10.98;;
Giuncaggio;Hydro;2.1;2016;6.87;;
Gogney;Wind;8.8;2016;;;
Golinhac;Hydro;45.0;2016;120.51;;
Gommerville;Wind;27.85;2016;;;
Gonfreville;Wind;16.31;2016;;;
Gonfreville-l'Orcher;Biomass;1.063;2016;;;
Gouchaupre;Wind;11.0;2016;;;
Gour Noir (Le);Hydro;40.0;2016;112.89;;
Gourbeyre;Solar;1.30171;2016;2.39;;
Gourgançon;Wind;48.0;2016;;;
Gournay-Loizé;Wind;12.0;2016;;;
Goutrens;Solar;1.08415;2016;1.55;;
Gouzon;Solar;2.59124;2016;3.62;;
Grabels;Solar;4.4;2016;7.28;;
Graincourt-lès-Havrincourt;Biomass;1.067;2016;;;
Grand-Fougeray;Wind;12.4;2016;;;
Grandrif;Hydro;2.72;2016;8.14;;
Grandval;Hydro;74.0;2016;217.67;;
Grangent;Hydro;37.0;2016;104.67;;
Granges;Biomass;1.897;2016;;;
Grasse;Solar;1.29796;2016;2.13;;
Gratens;Solar;1.48365;2016;2.35;;
Gratot;Wind;2.0;2016;;;
Graulhet;Solar;6.87749;2016;11.07;;
Gremirande;Solar;9.1;2016;14.86;;
Greneville-en-Beauce;Wind;25.0;2016;;;
Grenoble;Solar;1.11183;2016;1.43;;
Grenoble Air Parc;Solar;5.0;2016;7.17;;
Gruny;Wind;9.2;2016;;;
Gréning;Wind;6.9;2016;;;
Gréoux-les-Bains;Solar;82.0;2016;125.74;;
Guchen;Hydro;6.5;2016;14.67;;
Gueltas;Biomass;1.065;2016;;;
Gueltas;Wind;9.3;2016;;;
Guern;Wind;8.0;2016;;;
Guerville;Wind;11.5;2016;;;
Gueschart;Wind;38.0;2016;;;
Gueures;Wind;7.5;2016;;;
Guichainville;Biomass;8.75;2016;;;
Guigneville;Wind;18.0;2016;;;
Guilberville;Wind;8.0;2016;;;
Guindrecourt-sur-Blaise;Wind;8.0;2016;;;
Guipel;Solar;1.03703;2016;1.49;;
Guitinières;Solar;1.484;2016;2.25;;
Gujan-Mestras;Solar;1.0172;2016;1.72;;
Guégon;Wind;10.0;2016;;;
Guéhenno;Wind;3.6;2016;;;
Guénin;Solar;1.19381;2016;1.66;;
Génos;Hydro;1.312;2016;5.36;;
Générac;Solar;1.02731;2016;1.71;;
Gétigné;Solar;3.92821;2016;5.51;;
Gétigné A;Solar;5.5;2016;8.23;;
HAVRE 4;Coal;580.0;2016;;;
Hambers;Wind;8.2;2016;;;
Hangest-en-Santerre;Wind;12.0;2016;;;
Harcanville;Wind;9.2;2016;;;
Hargicourt;Wind;16.2;2016;;;
Haucourt-Moulaine;Wind;2.2;2016;;;
Haut de la Lande;Solar;9.0;2016;15.43;;
Hautefage;Hydro;25.0;2016;78.23;;
Hauteluce;Hydro;8.5;2016;21.9;;
Hautevesnes;Wind;12.3;2016;;;
Hauteville;Wind;25.0;2016;;;
Heliovale;Solar;4.5;2016;7.12;;
Hendecourt-lès-Cagnicourt;Wind;12.0;2016;;;
Herlincourt;Wind;13.8;2016;;;
Herly;Wind;12.0;2016;;;
Herm;Solar;1.62593;2016;2.75;;
Hermin;Wind;11.5;2016;;;
Hersin-Coupigny;Biomass;1.75;2016;;;
Hescamps;Wind;6.0;2016;;;
Hillion;Hydro;2.7;2016;7.29;;
Hilsenheim;Solar;1.46003;2016;2.02;;
Hippodrome 1;Solar;12.0;2016;21.46;;
Hombleux;Wind;18.0;2016;;;
Hombourg;Solar;3.13082;2016;4.44;;
Hospitalet (L');Hydro;93.3;2016;210.13;;
Hostens;Solar;23.31344;2016;38.56;;
Houdelaincourt;Wind;12.0;2016;;;
Hourtin;Solar;11.1;2016;19.96;;
Huclier;Wind;13.8;2016;;;
Huiron;Wind;6.9;2016;;;
Huparlac;Solar;1.57687;2016;2.26;;
Hyères;Solar;5.42097;2016;10.08;;
Héninel;Wind;6.0;2016;;;
Hétomesnil;Wind;12.0;2016;;;
Hézecques;Wind;18.2;2016;;;
Iffendic;Wind;2.2;2016;;;
Igney;Wind;13.2;2016;;;
Ille-sur-Têt;Solar;11.19511;2016;18.73;;
Illois;Wind;9.0;2016;;;
Iron;Wind;24.0;2016;;;
Is-en-Bassigny;Wind;12.0;2016;;;
Isigny-le-Buat;Biomass;1.215;2016;;;
Isles-les-Meldeuses;Biomass;1.9;2016;;;
Issoire;Solar;1.29353;2016;1.72;;
Issy-les-Moulineaux;Biomass;55.0;2016;;;
Issé;Biomass;2.134;2016;;;
Istres;Solar;35.36262;2016;57.7;;
Ivergny;Wind;12.0;2016;;;
Izernore;Hydro;3.6;2016;13.31;;
Jacou;Solar;1.00656;2016;1.68;;
Jaillon;Solar;36.00882;2016;52.82;;
Janville;Wind;20.1;2016;;;
Jouques;Hydro;78.0;2016;230.25;;
Jouy-aux-Arches;Hydro;4.0;2016;16.55;;
Jouy-en-Pithiverais;Wind;12.0;2016;;;
Juillé;Wind;10.8;2016;;;
Jurançon;Hydro;1.129;2016;4.37;;
Jussac;Solar;12.54012;2016;19.29;;
Juvignac;Solar;1.16795;2016;1.79;;
KEMBS;Hydro;153.7;2016;451.27;;
Ker Poiré sur Vie;Solar;5.2;2016;8.15;;
Kergrist;Wind;19.7;2016;;;
Kergrist-Moëlou;Wind;27.3;2016;;;
Koungou;Solar;5.25397;2016;11.56;;
Kourou;Solar;13.58552;2016;29.68;;
L'Isle-Jourdain;Hydro;5.1;2016;20.36;;
L'Isle-en-Dodon;Solar;2.26612;2016;3.53;;
L'Isle-sur-la-Sorgue;Solar;2.2588;2016;3.63;;
L'Étang-Salé;Solar;1.96369;2016;3.93;;
L'Île-d'Olonne;Wind;5.34;2016;;;
LUCY 3;Coal;245.0;2016;;;
La Bastide-Puylaurent;Hydro;3.7;2016;12.93;;
La Bastide-de-Bousignac;Solar;1.23905;2016;1.93;;
La Bastide-du-Salat;Hydro;1.24;2016;3.51;;
La Benâte;Wind;12.0;2016;;;
La Bresse;Hydro;4.256;2016;10.18;;
La Bridoire;Hydro;7.0;2016;23.79;;
La Carrière des Plaines;Solar;8.2;2016;13.64;;
La Cavalerie;Solar;1.06181;2016;1.56;;
La Chaize-le-Vicomte;Solar;1.09879;2016;1.52;;
